total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid class id,rDHpS < vPDHpS,improv.< minDiff,improv.< diffRatio * vPDHpS,Final Miss Ratio,minDiff,diffRatio,minSlabs,numSlabsFreeMem,minLTA,maxLTA
260,223,1,0,35,0,0,0,0,0.05613999999999997,80,0.150000,1,3,0,0
247,213,1,0,32,0,0,0,0,0.05629700000000004,40,0.200000,1,4,0,0
239,205,1,0,32,0,0,0,0,0.05632599999999999,90,0.250000,5,1,0,0
247,212,1,0,33,0,0,0,0,0.05626600000000004,20,0.250000,1,5,0,0
238,204,1,0,32,0,0,0,0,0.056386999999999965,30,0.200000,3,3,0,0
243,208,1,0,33,0,0,0,0,0.05628900000000003,70,0.150000,5,3,0,0
245,211,1,0,32,0,0,0,0,0.056338,10,0.100000,1,5,0,0
248,213,1,0,33,0,0,0,0,0.05621699999999996,100,0.200000,3,2,0,0
239,205,1,0,32,0,0,0,0,0.05632899999999996,20,0.200000,4,1,0,0
239,205,1,0,32,0,0,0,0,0.05636300000000005,70,0.200000,5,1,0,0
240,205,1,0,33,0,0,0,0,0.05642199999999997,50,0.100000,3,3,0,0
240,206,1,0,32,0,0,0,0,0.05638399999999999,10,0.250000,2,3,0,0
241,207,1,0,32,0,0,0,0,0.05628500000000003,80,0.100000,4,1,0,0
244,209,1,0,33,0,0,0,0,0.05632899999999996,50,0.200000,1,4,0,0
242,208,1,0,32,0,0,0,0,0.056328000000000045,90,0.250000,3,1,0,0
250,214,1,0,34,0,0,0,0,0.05613800000000002,30,0.250000,4,4,0,0
240,206,1,0,32,0,0,0,0,0.056338,60,0.050000,2,1,0,0
253,217,1,0,34,0,0,0,0,0.056174999999999975,80,0.250000,3,2,0,0
245,211,1,0,32,0,0,0,0,0.05624399999999996,40,0.150000,4,3,0,0
240,206,1,0,32,0,0,0,0,0.056365,90,0.250000,1,4,0,0
251,216,1,0,33,0,0,0,0,0.056122000000000005,10,0.250000,3,1,0,0
248,214,1,0,32,0,0,0,0,0.05621100000000001,20,0.250000,3,2,0,0
240,205,1,0,33,0,0,0,0,0.056359999999999966,50,0.100000,3,5,0,0
239,205,1,0,32,0,0,0,0,0.05635199999999996,20,0.150000,4,4,0,0
257,220,1,0,35,0,0,0,0,0.05611200000000005,30,0.150000,2,1,0,0
239,205,1,0,32,0,0,0,0,0.056392,10,0.200000,4,5,0,0
274,237,1,0,35,0,0,0,0,0.05592600000000003,70,0.200000,2,5,0,0
252,216,1,0,34,0,0,0,0,0.05622300000000002,60,0.150000,1,2,0,0
262,226,1,0,34,0,0,0,0,0.05607300000000004,20,0.050000,4,4,0,0
241,207,1,0,32,0,0,0,0,0.056359999999999966,40,0.100000,1,4,0,0
238,204,1,0,32,0,0,0,0,0.05643699999999996,70,0.050000,3,3,0,0
253,218,1,0,33,0,0,0,0,0.05624300000000004,80,0.100000,1,3,0,0
239,205,1,0,32,0,0,0,0,0.05631900000000001,90,0.150000,1,1,0,0
239,205,1,0,32,0,0,0,0,0.056366999999999945,40,0.250000,1,2,0,0
238,204,1,0,32,0,0,0,0,0.056386999999999965,70,0.150000,5,4,0,0
243,208,1,0,33,0,0,0,0,0.05627300000000002,70,0.250000,5,1,0,0
243,208,1,0,33,0,0,0,0,0.05635900000000005,80,0.150000,5,2,0,0
240,205,1,0,33,0,0,0,0,0.05633900000000003,30,0.150000,4,4,0,0
241,207,1,0,32,0,0,0,0,0.056381000000000014,10,0.250000,4,4,0,0
239,205,1,0,32,0,0,0,0,0.05637199999999998,70,0.250000,1,2,0,0
244,210,1,0,32,0,0,0,0,0.056213999999999986,20,0.250000,1,2,0,0
241,206,1,0,33,0,0,0,0,0.05638600000000005,40,0.200000,4,1,0,0
240,206,1,0,32,0,0,0,0,0.05636200000000002,40,0.150000,2,5,0,0
238,204,1,0,32,0,0,0,0,0.056387999999999994,60,0.150000,4,1,0,0
251,216,1,0,33,0,0,0,0,0.05613100000000004,30,0.150000,4,3,0,0
254,218,1,0,34,0,0,0,0,0.056162000000000045,70,0.150000,1,5,0,0
238,204,1,0,32,0,0,0,0,0.05632999999999999,90,0.050000,3,4,0,0
261,224,1,0,35,0,0,0,0,0.05613000000000001,80,0.200000,1,3,0,0
245,211,1,0,32,0,0,0,0,0.05618599999999996,100,0.150000,4,5,0,0
244,209,1,0,33,0,0,0,0,0.05626600000000004,40,0.250000,4,1,0,0
242,207,1,0,33,0,0,0,0,0.05631699999999995,80,0.050000,4,2,0,0
240,205,1,0,33,0,0,0,0,0.05636300000000005,60,0.100000,2,1,0,0
241,207,1,0,32,0,0,0,0,0.056354000000000015,50,0.250000,2,4,0,0
243,208,1,0,33,0,0,0,0,0.05632599999999999,90,0.050000,2,5,0,0
243,209,1,0,32,0,0,0,0,0.05630599999999997,20,0.150000,5,1,0,0
240,206,1,0,32,0,0,0,0,0.056339999999999946,80,0.100000,4,4,0,0
242,208,1,0,32,0,0,0,0,0.05635199999999996,50,0.100000,1,4,0,0
239,205,1,0,32,0,0,0,0,0.05637499999999995,40,0.150000,3,3,0,0
239,205,1,0,32,0,0,0,0,0.056374000000000035,70,0.050000,5,4,0,0
244,209,1,0,33,0,0,0,0,0.05624600000000002,100,0.050000,2,3,0,0
240,206,1,0,32,0,0,0,0,0.05637800000000004,70,0.050000,2,5,0,0
249,214,1,0,33,0,0,0,0,0.056181999999999954,60,0.200000,3,1,0,0
242,208,1,0,32,0,0,0,0,0.056247999999999965,50,0.050000,2,2,0,0
240,206,1,0,32,0,0,0,0,0.056365,40,0.050000,3,2,0,0
251,216,1,0,33,0,0,0,0,0.05621200000000004,100,0.150000,3,3,0,0
243,208,1,0,33,0,0,0,0,0.056360999999999994,40,0.150000,1,1,0,0
238,204,1,0,32,0,0,0,0,0.05632999999999999,60,0.250000,2,1,0,0
240,206,1,0,32,0,0,0,0,0.056311,70,0.250000,1,3,0,0
249,215,1,0,32,0,0,0,0,0.05617300000000003,50,0.200000,5,1,0,0
259,222,1,0,35,0,0,0,0,0.056162000000000045,30,0.100000,1,5,0,0
239,205,1,0,32,0,0,0,0,0.05637800000000004,100,0.100000,3,1,0,0
239,205,1,0,32,0,0,0,0,0.05633600000000005,90,0.050000,3,1,0,0
240,206,1,0,32,0,0,0,0,0.05639000000000005,30,0.250000,4,1,0,0
248,214,1,0,32,0,0,0,0,0.05630199999999996,80,0.250000,5,1,0,0
245,210,1,0,33,0,0,0,0,0.056333999999999995,10,0.050000,5,1,0,0
249,215,1,0,32,0,0,0,0,0.05618000000000001,30,0.200000,4,2,0,0
238,204,1,0,32,0,0,0,0,0.05644499999999997,10,0.150000,3,3,0,0
238,204,1,0,32,0,0,0,0,0.05637800000000004,80,0.050000,2,3,0,0
243,208,1,0,33,0,0,0,0,0.05628299999999997,30,0.150000,3,5,0,0
247,213,1,0,32,0,0,0,0,0.056242000000000014,90,0.150000,1,2,0,0
240,206,1,0,32,0,0,0,0,0.05635199999999996,30,0.100000,2,2,0,0
253,217,1,0,34,0,0,0,0,0.05617799999999995,20,0.100000,3,5,0,0
240,206,1,0,32,0,0,0,0,0.056387999999999994,90,0.150000,2,3,0,0
263,227,1,0,34,0,0,0,0,0.056028999999999995,90,0.250000,1,2,0,0
250,216,1,0,32,0,0,0,0,0.05623900000000004,50,0.050000,1,4,0,0
239,205,1,0,32,0,0,0,0,0.05640199999999995,20,0.100000,3,3,0,0
239,205,1,0,32,0,0,0,0,0.05642400000000003,20,0.200000,3,2,0,0
251,216,1,0,33,0,0,0,0,0.05618299999999998,70,0.050000,4,4,0,0
249,214,1,0,33,0,0,0,0,0.05621299999999996,50,0.100000,5,4,0,0
248,213,1,0,33,0,0,0,0,0.056332999999999966,80,0.250000,4,1,0,0
238,204,1,0,32,0,0,0,0,0.05638500000000002,90,0.200000,5,5,0,0
239,205,1,0,32,0,0,0,0,0.056401000000000034,10,0.050000,4,4,0,0
248,214,1,0,32,0,0,0,0,0.056282000000000054,20,0.100000,4,1,0,0
240,206,1,0,32,0,0,0,0,0.05635699999999999,20,0.150000,1,4,0,0
250,216,1,0,32,0,0,0,0,0.05621299999999996,30,0.100000,5,2,0,0
238,204,1,0,32,0,0,0,0,0.05639899999999998,10,0.250000,3,2,0,0
239,205,1,0,32,0,0,0,0,0.056311,30,0.250000,4,5,0,0
260,223,1,0,35,0,0,0,0,0.056135000000000046,90,0.050000,1,4,0,0
240,206,1,0,32,0,0,0,0,0.05635199999999996,90,0.150000,2,2,0,0
238,204,1,0,32,0,0,0,0,0.05640299999999998,20,0.050000,5,1,0,0
243,208,1,0,33,0,0,0,0,0.056294999999999984,50,0.250000,1,4,0,0
241,206,1,0,33,0,0,0,0,0.05634600000000001,100,0.150000,3,1,0,0
251,216,1,0,33,0,0,0,0,0.05623299999999998,50,0.200000,4,3,0,0
239,205,1,0,32,0,0,0,0,0.05636399999999997,10,0.200000,4,4,0,0
240,206,1,0,32,0,0,0,0,0.056347999999999954,100,0.050000,3,1,0,0
241,207,1,0,32,0,0,0,0,0.056340999999999974,40,0.250000,1,3,0,0
265,229,1,0,34,0,0,0,0,0.05597399999999997,70,0.150000,2,2,0,0
242,207,1,0,33,0,0,0,0,0.056379999999999986,80,0.200000,5,5,0,0
239,205,1,0,32,0,0,0,0,0.05636600000000003,90,0.250000,3,3,0,0
242,208,1,0,32,0,0,0,0,0.05629200000000001,10,0.150000,4,4,0,0
248,212,1,0,34,0,0,0,0,0.05630500000000005,90,0.050000,2,2,0,0
240,206,1,0,32,0,0,0,0,0.056328000000000045,80,0.100000,3,3,0,0
240,206,1,0,32,0,0,0,0,0.05635900000000005,70,0.100000,5,4,0,0
238,204,1,0,32,0,0,0,0,0.056373000000000006,70,0.100000,1,1,0,0
240,206,1,0,32,0,0,0,0,0.056379999999999986,40,0.250000,3,3,0,0
242,207,1,0,33,0,0,0,0,0.056340999999999974,90,0.250000,3,4,0,0
239,205,1,0,32,0,0,0,0,0.05639799999999995,50,0.050000,5,5,0,0
241,207,1,0,32,0,0,0,0,0.056373000000000006,10,0.150000,3,4,0,0
246,211,1,0,33,0,0,0,0,0.056267999999999985,20,0.250000,2,3,0,0
240,206,1,0,32,0,0,0,0,0.056392,100,0.150000,1,2,0,0
241,207,1,0,32,0,0,0,0,0.05638600000000005,40,0.200000,1,2,0,0
254,218,1,0,34,0,0,0,0,0.056127999999999956,20,0.050000,1,2,0,0
240,206,1,0,32,0,0,0,0,0.056327000000000016,40,0.250000,4,4,0,0
250,215,1,0,33,0,0,0,0,0.056200999999999945,90,0.250000,4,5,0,0
239,205,1,0,32,0,0,0,0,0.056392,70,0.250000,3,3,0,0
260,223,1,0,35,0,0,0,0,0.05616500000000002,90,0.150000,1,4,0,0
237,203,1,0,32,0,0,0,0,0.05638299999999996,100,0.050000,3,5,0,0
238,204,1,0,32,0,0,0,0,0.05632999999999999,90,0.200000,3,2,0,0
238,204,1,0,32,0,0,0,0,0.05638900000000002,90,0.200000,3,5,0,0
240,206,1,0,32,0,0,0,0,0.05635900000000005,80,0.050000,5,3,0,0
238,204,1,0,32,0,0,0,0,0.056423,50,0.150000,1,3,0,0
241,207,1,0,32,0,0,0,0,0.056293999999999955,60,0.050000,4,2,0,0
254,219,1,0,33,0,0,0,0,0.056135999999999964,70,0.150000,3,1,0,0
251,215,1,0,34,0,0,0,0,0.05615199999999998,90,0.200000,5,4,0,0
239,205,1,0,32,0,0,0,0,0.056369,100,0.250000,5,4,0,0
248,214,1,0,32,0,0,0,0,0.05617099999999997,40,0.250000,3,2,0,0
242,208,1,0,32,0,0,0,0,0.05632199999999998,10,0.050000,2,3,0,0
251,216,1,0,33,0,0,0,0,0.05611299999999997,70,0.200000,2,1,0,0
249,215,1,0,32,0,0,0,0,0.05623999999999996,80,0.050000,5,2,0,0
260,223,1,0,35,0,0,0,0,0.05613199999999996,60,0.150000,2,3,0,0
241,206,1,0,33,0,0,0,0,0.056393000000000026,70,0.150000,4,1,0,0
240,206,1,0,32,0,0,0,0,0.05634399999999995,100,0.250000,1,5,0,0
242,208,1,0,32,0,0,0,0,0.056332999999999966,20,0.100000,2,3,0,0
261,225,1,0,34,0,0,0,0,0.05609399999999998,60,0.050000,2,2,0,0
243,209,1,0,32,0,0,0,0,0.05631799999999998,10,0.100000,4,1,0,0
257,221,1,0,34,0,0,0,0,0.05599100000000001,70,0.100000,2,5,0,0
241,207,1,0,32,0,0,0,0,0.05635000000000001,80,0.150000,5,4,0,0
249,214,1,0,33,0,0,0,0,0.056288000000000005,40,0.050000,4,2,0,0
254,218,1,0,34,0,0,0,0,0.056116000000000055,40,0.150000,3,2,0,0
250,215,1,0,33,0,0,0,0,0.056261000000000005,70,0.100000,1,3,0,0
238,204,1,0,32,0,0,0,0,0.056454000000000004,40,0.050000,1,1,0,0
254,218,1,0,34,0,0,0,0,0.056216000000000044,30,0.150000,2,2,0,0
240,206,1,0,32,0,0,0,0,0.05639099999999997,20,0.050000,1,5,0,0
247,213,1,0,32,0,0,0,0,0.05622499999999997,30,0.100000,4,3,0,0
254,217,1,0,35,0,0,0,0,0.056208000000000036,60,0.150000,5,5,0,0
240,206,1,0,32,0,0,0,0,0.056387999999999994,10,0.200000,3,3,0,0
240,206,1,0,32,0,0,0,0,0.056396,90,0.050000,5,1,0,0
241,206,1,0,33,0,0,0,0,0.05634600000000001,90,0.150000,5,2,0,0
243,209,1,0,32,0,0,0,0,0.05630000000000002,80,0.050000,1,4,0,0
246,212,1,0,32,0,0,0,0,0.05621799999999999,90,0.250000,3,2,0,0
250,215,1,0,33,0,0,0,0,0.05619099999999999,20,0.150000,3,5,0,0
238,204,1,0,32,0,0,0,0,0.05637499999999995,30,0.050000,3,1,0,0
254,218,1,0,34,0,0,0,0,0.05616399999999999,100,0.250000,1,3,0,0
238,204,1,0,32,0,0,0,0,0.05637899999999996,40,0.200000,4,5,0,0
250,216,1,0,32,0,0,0,0,0.05629300000000004,50,0.250000,5,4,0,0
240,206,1,0,32,0,0,0,0,0.056421000000000054,10,0.200000,1,1,0,0
241,206,1,0,33,0,0,0,0,0.05638900000000002,100,0.200000,1,1,0,0
246,212,1,0,32,0,0,0,0,0.05626399999999998,20,0.200000,1,1,0,0
239,205,1,0,32,0,0,0,0,0.05637000000000003,50,0.250000,3,5,0,0
239,205,1,0,32,0,0,0,0,0.056355000000000044,100,0.250000,2,4,0,0
249,215,1,0,32,0,0,0,0,0.056284,50,0.150000,3,5,0,0
253,218,1,0,33,0,0,0,0,0.05613299999999999,20,0.100000,4,3,0,0
240,206,1,0,32,0,0,0,0,0.056352999999999986,100,0.050000,1,2,0,0
241,206,1,0,33,0,0,0,0,0.05637000000000003,90,0.250000,2,1,0,0
269,232,1,0,35,0,0,0,0,0.05591400000000002,20,0.200000,5,4,0,0
242,207,1,0,33,0,0,0,0,0.05632899999999996,80,0.100000,4,2,0,0
240,206,1,0,32,0,0,0,0,0.05637700000000001,50,0.250000,4,2,0,0
252,217,1,0,33,0,0,0,0,0.056274999999999964,80,0.100000,5,2,0,0
252,216,1,0,34,0,0,0,0,0.056221999999999994,70,0.250000,5,2,0,0
239,205,1,0,32,0,0,0,0,0.056327000000000016,80,0.200000,2,1,0,0
252,217,1,0,33,0,0,0,0,0.056169000000000024,10,0.050000,1,4,0,0
241,206,1,0,33,0,0,0,0,0.056394000000000055,90,0.250000,5,2,0,0
253,219,1,0,32,0,0,0,0,0.05625800000000003,60,0.200000,1,4,0,0
238,204,1,0,32,0,0,0,0,0.05641499999999999,20,0.100000,5,5,0,0
239,205,1,0,32,0,0,0,0,0.056355000000000044,60,0.150000,2,5,0,0
238,204,1,0,32,0,0,0,0,0.05633100000000002,90,0.050000,3,3,0,0
242,208,1,0,32,0,0,0,0,0.056274000000000046,70,0.200000,5,4,0,0
252,217,1,0,33,0,0,0,0,0.05618500000000004,30,0.150000,1,2,0,0
241,206,1,0,33,0,0,0,0,0.05633699999999997,70,0.050000,5,1,0,0
242,207,1,0,33,0,0,0,0,0.05639000000000005,30,0.200000,1,3,0,0
253,217,1,0,34,0,0,0,0,0.05616600000000005,40,0.050000,5,2,0,0
238,204,1,0,32,0,0,0,0,0.056386999999999965,100,0.150000,1,4,0,0
250,215,1,0,33,0,0,0,0,0.05617300000000003,80,0.250000,1,2,0,0
245,211,1,0,32,0,0,0,0,0.05623299999999998,70,0.100000,3,1,0,0
252,216,1,0,34,0,0,0,0,0.05624300000000004,60,0.100000,1,4,0,0
240,206,1,0,32,0,0,0,0,0.056315000000000004,80,0.150000,1,4,0,0
252,217,1,0,33,0,0,0,0,0.056155999999999984,20,0.100000,3,1,0,0
254,218,1,0,34,0,0,0,0,0.056169000000000024,40,0.150000,2,2,0,0
251,217,1,0,32,0,0,0,0,0.05627199999999999,20,0.150000,5,2,0,0
239,205,1,0,32,0,0,0,0,0.05639099999999997,60,0.050000,2,4,0,0
250,215,1,0,33,0,0,0,0,0.05628299999999997,60,0.050000,4,3,0,0
239,205,1,0,32,0,0,0,0,0.056379999999999986,40,0.250000,3,5,0,0
245,210,1,0,33,0,0,0,0,0.056194999999999995,60,0.200000,4,3,0,0
239,205,1,0,32,0,0,0,0,0.05637000000000003,10,0.200000,5,1,0,0
252,217,1,0,33,0,0,0,0,0.05616299999999996,70,0.050000,1,4,0,0
251,217,1,0,32,0,0,0,0,0.05613900000000005,10,0.050000,2,5,0,0
238,204,1,0,32,0,0,0,0,0.056428000000000034,60,0.050000,4,5,0,0
248,213,1,0,33,0,0,0,0,0.056313999999999975,60,0.250000,2,4,0,0
251,216,1,0,33,0,0,0,0,0.05610999999999999,50,0.200000,2,3,0,0
252,217,1,0,33,0,0,0,0,0.056235000000000035,10,0.150000,5,4,0,0
239,205,1,0,32,0,0,0,0,0.05635699999999999,40,0.200000,4,3,0,0
260,223,1,0,35,0,0,0,0,0.056169000000000024,50,0.050000,3,1,0,0
249,215,1,0,32,0,0,0,0,0.05623199999999995,20,0.050000,1,4,0,0
271,234,1,0,35,0,0,0,0,0.05601100000000003,30,0.100000,4,1,0,0
241,206,1,0,33,0,0,0,0,0.05640999999999996,40,0.250000,4,2,0,0
239,205,1,0,32,0,0,0,0,0.05635900000000005,80,0.100000,5,5,0,0
252,216,1,0,34,0,0,0,0,0.056227999999999945,50,0.250000,2,3,0,0
241,206,1,0,33,0,0,0,0,0.056394000000000055,10,0.100000,4,3,0,0
252,216,1,0,34,0,0,0,0,0.05618500000000004,50,0.150000,2,1,0,0
240,206,1,0,32,0,0,0,0,0.05637199999999998,20,0.200000,2,5,0,0
240,206,1,0,32,0,0,0,0,0.056340999999999974,10,0.200000,2,4,0,0
242,208,1,0,32,0,0,0,0,0.056328000000000045,80,0.250000,3,4,0,0
238,204,1,0,32,0,0,0,0,0.056428000000000034,100,0.050000,1,1,0,0
240,206,1,0,32,0,0,0,0,0.05636399999999997,100,0.250000,3,1,0,0
241,207,1,0,32,0,0,0,0,0.05635100000000004,60,0.050000,3,4,0,0
249,214,1,0,33,0,0,0,0,0.056215000000000015,30,0.200000,3,5,0,0
241,206,1,0,33,0,0,0,0,0.056374000000000035,30,0.200000,1,5,0,0
242,207,1,0,33,0,0,0,0,0.056333999999999995,60,0.200000,4,4,0,0
240,206,1,0,32,0,0,0,0,0.05638299999999996,50,0.200000,4,4,0,0
243,208,1,0,33,0,0,0,0,0.056284,50,0.050000,1,1,0,0
239,205,1,0,32,0,0,0,0,0.056428000000000034,10,0.200000,2,2,0,0
240,206,1,0,32,0,0,0,0,0.056339999999999946,30,0.200000,3,1,0,0
249,213,1,0,34,0,0,0,0,0.05622400000000005,80,0.150000,3,4,0,0
247,213,1,0,32,0,0,0,0,0.056286999999999976,80,0.050000,3,2,0,0
238,204,1,0,32,0,0,0,0,0.056381000000000014,60,0.250000,4,3,0,0
239,205,1,0,32,0,0,0,0,0.05637700000000001,100,0.100000,1,5,0,0
238,204,1,0,32,0,0,0,0,0.05643200000000004,70,0.150000,1,1,0,0
238,204,1,0,32,0,0,0,0,0.05636600000000003,70,0.050000,3,4,0,0
261,224,1,0,35,0,0,0,0,0.056149000000000004,50,0.100000,1,2,0,0
249,215,1,0,32,0,0,0,0,0.05627099999999996,30,0.050000,5,1,0,0
239,205,1,0,32,0,0,0,0,0.05638500000000002,60,0.150000,4,5,0,0
240,206,1,0,32,0,0,0,0,0.05634300000000003,60,0.100000,3,4,0,0
240,206,1,0,32,0,0,0,0,0.05638399999999999,30,0.200000,2,4,0,0
250,215,1,0,33,0,0,0,0,0.056312999999999946,30,0.200000,1,2,0,0
250,215,1,0,33,0,0,0,0,0.05624300000000004,80,0.050000,1,3,0,0
251,217,1,0,32,0,0,0,0,0.05618599999999996,80,0.250000,2,4,0,0
240,206,1,0,32,0,0,0,0,0.056294999999999984,100,0.100000,3,2,0,0
242,207,1,0,33,0,0,0,0,0.056327000000000016,50,0.150000,3,4,0,0
240,206,1,0,32,0,0,0,0,0.05635599999999996,10,0.100000,5,3,0,0
250,215,1,0,33,0,0,0,0,0.056203,30,0.250000,4,2,0,0
238,204,1,0,32,0,0,0,0,0.05638600000000005,90,0.100000,2,1,0,0
238,204,1,0,32,0,0,0,0,0.05638200000000004,40,0.150000,4,1,0,0
240,206,1,0,32,0,0,0,0,0.05637000000000003,50,0.100000,4,4,0,0
248,214,1,0,32,0,0,0,0,0.05616500000000002,20,0.150000,1,2,0,0
241,206,1,0,33,0,0,0,0,0.056335000000000024,30,0.250000,2,4,0,0
240,206,1,0,32,0,0,0,0,0.056406999999999985,40,0.150000,1,2,0,0
250,215,1,0,33,0,0,0,0,0.056262000000000034,70,0.250000,2,2,0,0
249,215,1,0,32,0,0,0,0,0.056196000000000024,60,0.100000,5,2,0,0
239,205,1,0,32,0,0,0,0,0.05641200000000002,30,0.100000,5,5,0,0
253,217,1,0,34,0,0,0,0,0.056215000000000015,80,0.250000,5,3,0,0
247,211,1,0,34,0,0,0,0,0.056216000000000044,100,0.250000,5,5,0,0
239,205,1,0,32,0,0,0,0,0.056419,50,0.100000,5,2,0,0
247,213,1,0,32,0,0,0,0,0.05628,40,0.200000,5,2,0,0
248,213,1,0,33,0,0,0,0,0.05627300000000002,10,0.250000,4,2,0,0
239,205,1,0,32,0,0,0,0,0.05640900000000004,90,0.250000,5,3,0,0
242,208,1,0,32,0,0,0,0,0.05635599999999996,10,0.250000,4,1,0,0
249,214,1,0,33,0,0,0,0,0.05623999999999996,80,0.050000,4,1,0,0
239,205,1,0,32,0,0,0,0,0.05632999999999999,100,0.050000,1,4,0,0
269,232,1,0,35,0,0,0,0,0.055996999999999963,20,0.200000,4,2,0,0
241,207,1,0,32,0,0,0,0,0.056328000000000045,40,0.150000,1,4,0,0
249,215,1,0,32,0,0,0,0,0.05623199999999995,20,0.250000,4,4,0,0
250,215,1,0,33,0,0,0,0,0.056115000000000026,100,0.200000,2,3,0,0
251,217,1,0,32,0,0,0,0,0.056116000000000055,70,0.200000,5,3,0,0
252,217,1,0,33,0,0,0,0,0.05620899999999995,60,0.150000,3,2,0,0
238,204,1,0,32,0,0,0,0,0.056440000000000046,80,0.250000,1,4,0,0
239,205,1,0,32,0,0,0,0,0.056369,70,0.250000,5,5,0,0
244,209,1,0,33,0,0,0,0,0.056242000000000014,70,0.250000,4,5,0,0
248,213,1,0,33,0,0,0,0,0.05629300000000004,70,0.250000,1,4,0,0
238,204,1,0,32,0,0,0,0,0.05643600000000004,70,0.200000,4,5,0,0
243,209,1,0,32,0,0,0,0,0.05630299999999999,100,0.200000,3,3,0,0
244,209,1,0,33,0,0,0,0,0.05624399999999996,20,0.100000,1,3,0,0
242,207,1,0,33,0,0,0,0,0.05638299999999996,50,0.050000,3,5,0,0
249,215,1,0,32,0,0,0,0,0.05625999999999998,70,0.050000,3,1,0,0
261,224,1,0,35,0,0,0,0,0.05608800000000003,90,0.150000,3,4,0,0
241,207,1,0,32,0,0,0,0,0.05635100000000004,40,0.100000,1,2,0,0
239,205,1,0,32,0,0,0,0,0.05638299999999996,90,0.050000,5,3,0,0
259,222,1,0,35,0,0,0,0,0.056145,60,0.150000,1,3,0,0
262,225,1,0,35,0,0,0,0,0.05603899999999995,60,0.200000,5,4,0,0
244,210,1,0,32,0,0,0,0,0.05630299999999999,30,0.100000,3,5,0,0
239,205,1,0,32,0,0,0,0,0.05633100000000002,70,0.050000,1,3,0,0
240,206,1,0,32,0,0,0,0,0.05635199999999996,10,0.200000,2,1,0,0
239,205,1,0,32,0,0,0,0,0.056369,100,0.100000,1,2,0,0
239,205,1,0,32,0,0,0,0,0.05633200000000005,30,0.250000,3,4,0,0
